,ZIP,UNITID,INSTNM,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PCTFLOAN,CDR3,UGDS_MEN,UGDS_WOMEN,LPSTAFFORD_CNT,LPSTAFFORD_AMT,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PredominantDegree,HighestDegree,FundingModel,Region,Geography,AdmissionRate,ACTMedian,SATAverage,AverageCost,Expenditure,AverageFacultySalary,MedianDebt,AverageAgeofEntry,MedianFamilyIncome,MedianEarnings,LAT,LNG
491,77006,227863,University of St Thomas,1909.0,0.2069,0.0697,0.4683,0.1221,0.0021,0.0021,0.0225,0.0864,0.0199,0.3801,0.021,0.3719,0.6281,9770,285987515,0.0,0.014,0.0,0.0,0.0532,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.1148,0.0,0.1877,0.0252,0.0,0.0,0.0,0.0112,0.0028,0.0112,0.0,0.0868,0.0,0.0,0.0896,0.0,0.0,0.0,0.0,0.0308,0.1008,0.2325,0.0112,Bachelor's,Graduate,Private,Great Plains,Large City,0.8617,26,1165,48421,12539,9892,22250.0,20.1200008,96397.0,48100,29.74097,-95.391301
492,77006,227863,University of St Thomas,1909.0,0.2069,0.0697,0.4683,0.1221,0.0021,0.0021,0.0225,0.0864,0.0199,0.3801,0.021,0.3719,0.6281,9770,285987515,0.0,0.014,0.0,0.0,0.0532,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.1148,0.0,0.1877,0.0252,0.0,0.0,0.0,0.0112,0.0028,0.0112,0.0,0.0868,0.0,0.0,0.0896,0.0,0.0,0.0,0.0,0.0308,0.1008,0.2325,0.0112,Bachelor's,Graduate,Private,Southwest,Large City,0.7724,26,1121,37271,11149,6830,20000.0,21.6399994,42131.5,43200,29.74097,-95.391301
493,56258,175078,Southwest Minnesota State University,2022.0,0.7562,0.0653,0.0445,0.0208,0.004,0.001,0.0366,0.0589,0.0129,0.195,0.048,0.4115,0.5885,10405.0,165604216.0,0.0356,0.0189,0.0,0.0,0.0168,0.0,0.021,0.0189,0.1845,0.0,0.0,0.0,0.0,0.0,0.0105,0.0314,0.0,0.0105,0.0021,0.0,0.0021,0.1069,0.0,0.0,0.0105,0.0,0.065,0.0377,0.0482,0.0314,0.0,0.0,0.0,0.0,0.0356,0.0734,0.218,0.021,Bachelor's,Graduate,Public,Great Plains,Remote Town,0.6546,22,1010,19109,5187,8030,15750.0,21.8500004,56016.0,34900,44.44607,-95.758167
494,39096,175342,Alcorn State University,3106.0,0.0222,0.9137,0.0074,0.0016,0.0019,0.0039,0.0,0.0493,0.0,0.7314,0.214,0.359,0.641,19802.0,606138410.0,0.0687,0.0,0.0,0.0,0.0215,0.0,0.0172,0.0,0.0129,0.0,0.0064,0.0,0.0494,0.0,0.0086,0.1373,0.0,0.1845,0.0043,0.0343,0.0,0.0365,0.0,0.0,0.015,0.0,0.0622,0.0601,0.0451,0.0064,0.0,0.0,0.0,0.0,0.0172,0.1073,0.0987,0.0064,Bachelor's,Graduate,Public,Southeast,Remote Rural,0.8291,18,851,20330,7261,6431,19696.5,22.8299999,21250.0,26200,31.817636,-91.120698
495,39202,175421,Belhaven University,2220.0,0.4027,0.4176,0.0532,0.0099,0.0041,0.0005,0.0315,0.0162,0.0644,0.717,0.099,0.345,0.655,20816.0,631829351.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0194,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0146,0.0308,0.0,0.0081,0.0032,0.0,0.0324,0.081,0.0,0.0616,0.013,0.0,0.0778,0.0,0.0194,0.0729,0.0,0.0,0.0,0.0,0.0891,0.1151,0.3355,0.0065,Bachelor's,Graduate,Private,Southeast,Mid-size City,0.4842,22,1033,33375,4341,4327,19500.0,29.3899994,36084.0,33100,32.311113,-90.170982
496,38610,175430,Blue Mountain College,618.0,0.8172,0.1068,0.0194,0.0016,0.0049,0.0,0.0194,0.0307,0.0,0.5952,0.083,0.4709,0.5291,2272.0,35844450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,0.0,0.0,0.0233,0.0,0.0,0.0155,0.0155,0.0,0.062,0.0078,0.0,0.0,0.093,0.0,0.1008,0.0,0.0,0.1705,0.0388,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0233,0.1395,0.031,Bachelor's,Graduate,Private,Southeast,Distant Rural,0.5573,22,1007,16926,6650,4550,12750.0,24.4500008,34940.0,28400,34.651787,-89.025549
497,39217,175856,Jackson State University,5305.0,0.0326,0.9197,0.0085,0.0021,0.0026,0.0,0.0156,0.0189,0.0,0.7003,0.178,0.3578,0.6422,44911.0,1668253482.0,0.0,0.0,0.0,0.0,0.0397,0.0,0.0144,0.0,0.1001,0.0721,0.0225,0.0,0.0,0.0,0.0261,0.0,0.0,0.11,0.0099,0.0,0.119,0.0,0.0,0.0,0.037,0.0,0.0289,0.073,0.0866,0.0153,0.0,0.0,0.0,0.0,0.018,0.0766,0.1416,0.009,Bachelor's,Graduate,Public,Southeast,Mid-size City,0.6464,19,910,18724,8323,6761,23750.0,23.1399994,21113.0,26000,32.299131,-90.210495
498,38677,176017,University of Mississippi,17784.0,0.7784,0.1233,0.0355,0.0188,0.0029,0.001,0.024,0.016,0.0001,0.4041,0.075,0.4354,0.5646,52348.0,1418182690.0,0.0,0.0,0.0,0.0014,0.0743,0.0,0.0083,0.0,0.0489,0.0505,0.0,0.0114,0.0,0.0033,0.0154,0.0589,0.0,0.0368,0.0055,0.0,0.0,0.0432,0.0021,0.0,0.0135,0.0,0.0501,0.0346,0.0427,0.0354,0.0,0.0,0.0,0.0,0.0159,0.1661,0.2708,0.0109,Bachelor's,Graduate,Public,Southeast,Remote Town,0.5936,24,1100,21526,9350,8409,15750.0,22.1499996,46826.5,37900,34.365411,-89.53718
499,39701,176035,Mississippi University for Women,2208.0,0.5657,0.3895,0.0032,0.0077,0.0086,0.0,0.0014,0.024,0.0,0.5499,0.084,0.1834,0.8166,12453.0,267509097.0,0.0,0.0,0.0,0.0,0.0187,0.0,0.0,0.0262,0.0262,0.0,0.0,0.0,0.0012,0.0149,0.0125,0.0187,0.0,0.0174,0.005,0.0,0.0012,0.0349,0.0,0.0,0.0012,0.0,0.0237,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0286,0.6326,0.1233,0.0075,Bachelor's,Graduate,Public,Southeast,Remote Town,0.4349,21,995,15935,6017,5914,14000.0,24.1299992,26756.0,31400,33.393933,-88.504719
500,38941,176044,Mississippi Valley State University,1659.0,0.0229,0.8969,0.0127,0.0036,0.0012,0.0012,0.0012,0.0,0.0603,0.7951,0.233,0.428,0.572,17169.0,554896334.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0331,0.0,0.0993,0.0,0.0464,0.0,0.0,0.0066,0.0232,0.096,0.0,0.0927,0.0397,0.0,0.0,0.1026,0.0,0.0,0.0166,0.0,0.0,0.0861,0.1126,0.0166,0.0,0.0,0.0,0.0,0.0265,0.0,0.1589,0.0099,Bachelor's,Graduate,Public,Southeast,Remote Town,0.2272,17,825,17758,8408,5621,20969.0,23.6399994,17447.0,21000,33.484573,-90.358231
501,39762,176080,Mississippi State University,18010.0,0.7227,0.1906,0.0289,0.0147,0.0057,0.0008,0.0192,0.0131,0.0042,0.4742,0.076,0.5003,0.4997,55547.0,1342746114.0,0.0588,0.0169,0.0132,0.0,0.0413,0.0,0.0113,0.0008,0.0668,0.1677,0.0166,0.007,0.022,0.0,0.0083,0.0164,0.0,0.0537,0.0048,0.0,0.0666,0.0738,0.0032,0.0,0.0298,0.0,0.055,0.0,0.011,0.0408,0.0,0.0,0.0,0.0,0.014,0.0083,0.1828,0.0091,Bachelor's,Graduate,Public,Southeast,Remote Town,0.6482,24,1106,20796,6989,7852,15500.0,21.8099995,41243.5,36800,33.452793,-88.795207
502,39470,176239,Pearl River Community College,3914.0,0.6403,0.292,0.0207,0.0089,0.0066,0.0,0.0,0.002,0.0294,0.2257,0.177,0.3843,0.6157,11598.0,96455154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0214,0.0,0.0,0.0854,0.0,0.0125,0.0,0.0,0.4359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.0285,0.0329,0.0142,0.0,0.2856,0.0329,0.0,Associate,Associate,Public,Southeast,Remote Rural,0.8566,21,970,5285,8104,6333,5500.0,23.9899998,17254.5,25500,30.822892,-89.56901
503,38635,176318,Rust College,846.0,0.0024,0.9362,0.0047,0.0,0.0012,0.0,0.0,0.0225,0.0331,0.8698,0.27,0.4102,0.5898,6509.0,99172692.0,0.0,0.0,0.0,0.0,0.1565,0.0,0.0609,0.0,0.2174,0.0,0.0,0.0,0.0,0.0,0.0522,0.0,0.0,0.2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.087,0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0957,0.0,Bachelor's,Bachelor's,Private,Southeast,Distant Town,0.1386,14,666,14466,4684,4521,9000.0,20.9200001,19293.0,20600,34.766909,-89.486327
504,39406,176372,University of Southern Mississippi,11834.0,0.6096,0.2881,0.03,0.0129,0.0046,0.0014,0.0351,0.0182,0.0002,0.586,0.087,0.3688,0.6312,64047.0,1548251376.0,0.0,0.0,0.0038,0.0,0.035,0.0,0.0225,0.0,0.0854,0.0021,0.0383,0.0071,0.0288,0.0083,0.0183,0.0504,0.0067,0.0388,0.0083,0.0088,0.0117,0.0617,0.0013,0.0,0.0196,0.0,0.0554,0.0488,0.0238,0.0263,0.0,0.0,0.0,0.0,0.055,0.1279,0.1946,0.0117,Bachelor's,Graduate,Public,Southeast,Small City,0.6631,24,1082,18781,7858,7109,16600.0,22.6399994,29062.0,33200,31.328445,-89.33457
505,39174,176406,Tougaloo College,719.0,0.0028,0.9764,0.0028,0.0,0.0,0.0,0.0,0.0181,0.0,0.8222,0.208,0.3143,0.6857,6399.0,162471869.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0538,0.0,0.0077,0.0,0.0,0.0,0.0769,0.0,0.0692,0.0,0.0,0.1462,0.0154,0.0,0.0077,0.0923,0.0,0.0,0.0385,0.0,0.0615,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0462,Bachelor's,Bachelor's,Private,Southeast,Mid-size City,0.3551,18,864,20179,5739,4683,23537.0,20.4400005,24466.0,23500,32.401478,-90.159514
506,39401,176479,William Carey University,2050.0,0.619,0.2854,0.0205,0.0068,0.0039,0.0,0.0,0.0429,0.0215,0.5044,0.071,0.3532,0.6468,17901.0,659625325.0,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.1093,0.0,0.0,0.0,0.0,0.0,0.0215,0.1004,0.0,0.1004,0.0161,0.0,0.0125,0.0502,0.0,0.0287,0.0054,0.0,0.1237,0.0323,0.0,0.0179,0.0,0.0,0.0,0.0,0.0233,0.2133,0.1147,0.0072,Bachelor's,Graduate,Private,Southeast,Small City,0.4877,24,1105,23962,6338,5888,18375.0,24.5200005,25265.0,32500,31.234112,-89.265885
507,64145,176628,Avila University,1191.0,0.5206,0.2259,0.1008,0.0168,0.005,0.005,0.0336,0.0924,0.0,0.6777,0.073,0.4097,0.5903,7874.0,204999503.0,0.0,0.0,0.0,0.0,0.0806,0.0,0.0733,0.0,0.0366,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0403,0.0,0.0,0.0,0.0659,0.0037,0.0,0.0,0.0,0.0513,0.0,0.033,0.0293,0.0,0.0,0.0,0.0,0.0733,0.3223,0.1722,0.011,Bachelor's,Graduate,Private,Great Plains,Large City,0.6108,22,1028,34898,6943,6747,18750.0,23.7600002,53028.0,39500,38.873529,-94.59402
508,65248,176947,Central Methodist University-College of Liberal Arts and Sciences,1147.0,0.701,0.0915,0.0732,0.0052,0.0052,0.0009,0.0349,0.0645,0.0235,0.7167,0.075,0.4699,0.5301,12242,213522063,0.0,0.0129,0.0,0.0,0.0345,0.0,0.0431,0.0,0.1509,0.0,0.0,0.0,0.0086,0.0,0.0086,0.0,0.0,0.1422,0.0129,0.0,0.056,0.0474,0.0,0.0172,0.0,0.0,0.0517,0.0733,0.0,0.0086,0.0,0.0,0.0,0.0,0.0172,0.1724,0.1336,0.0086,Bachelor's,Bachelor's,Private,Great Plains,Distant Town,0.6506,22,1006,32000,9279,5697,12580.0,24.2900009,44654.0,31500,39.138606,-92.660133
509,64093,176965,University of Central Missouri,8113.0,0.759,0.1033,0.0486,0.0081,0.0027,0.0031,0.0441,0.0216,0.0095,0.5078,0.085,0.4524,0.5476,38489,803938231,0.0091,0.0,0.0,0.0,0.0482,0.0053,0.0406,0.0,0.1279,0.0,0.1045,0.0072,0.0215,0.0,0.0053,0.0453,0.0,0.0348,0.0014,0.0,0.0029,0.0277,0.001,0.0,0.0024,0.0,0.0339,0.0878,0.0258,0.0301,0.0,0.0,0.0,0.0196,0.042,0.1508,0.1184,0.0067,Bachelor's,Graduate,Public,Great Plains,Distant Town,0.8083,21,990,18355,7801,6867,15296.0,21.7900009,56271.0,33100,38.792472,-93.730884
510,64772,177117,Cottey College,271.0,0.6679,0.059,0.1033,0.0,0.0074,0.0,0.0406,0.1218,0.0,0.5667,0.089,0.0,1.0,1496,13525843,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5104,0.0,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.1354,0.0208,0.1042,0.0,Associate,Bachelor's,Private,Great Plains,Remote Town,0.7063,22,1021,26065,19770,6393,11781.5,19.4799995,66420.5,26100,37.832567,-94.334697
511,63435,177144,Culver-Stockton College,975.0,0.72,0.1333,0.0533,0.0051,0.0051,0.001,0.0308,0.0492,0.0021,0.7237,0.133,0.5118,0.4882,4834,78910193,0.0,0.0,0.0,0.0,0.0708,0.0,0.0,0.0,0.1327,0.0,0.0,0.0,0.0,0.0265,0.0133,0.0221,0.0,0.0398,0.0044,0.0,0.0,0.0796,0.0,0.0,0.0,0.0,0.0752,0.1372,0.0,0.0177,0.0,0.0,0.0,0.0,0.0177,0.1195,0.2212,0.0221,Bachelor's,Bachelor's,Private,Great Plains,Remote Rural,0.5926,21,972,33741,6916,5609,15500.0,20.8999996,59583.0,33100,40.199137,-91.58368
512,65802,177214,Drury University,1486.0,0.8122,0.0296,0.0188,0.0135,0.0101,0.002,0.0397,0.074,0.0,0.5545,0.131,0.4253,0.5747,15683,343207052,0.0,0.0039,0.0745,0.0,0.0863,0.0,0.0078,0.0,0.0627,0.0157,0.0,0.0157,0.0,0.0,0.0196,0.0,0.0,0.1961,0.0157,0.0,0.0078,0.0118,0.0118,0.0,0.0706,0.0,0.0627,0.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.1059,0.0392,0.1373,0.0157,Bachelor's,Graduate,Private,Great Plains,Mid-size City,0.8095,25,1146,32556,6799,7024,16000.0,26.1599999,31562.5,29300,37.20745,-93.354612
513,65802,177339,Evangel University,1634.0,0.8182,0.0404,0.0594,0.0122,0.0037,0.0024,0.0239,0.0086,0.0312,0.9326,0.046,0.4419,0.5581,9795,206708144,0.0,0.0056,0.0,0.0,0.0648,0.0085,0.0113,0.0,0.1183,0.0,0.0,0.0,0.0028,0.0,0.0169,0.0085,0.0,0.0394,0.0254,0.0,0.0,0.0535,0.0085,0.1099,0.0028,0.0,0.0535,0.0366,0.031,0.0282,0.0,0.0,0.0,0.0,0.0451,0.0648,0.2563,0.0085,Bachelor's,Graduate,Private,Great Plains,Mid-size City,0.6425,23,1046,30988,6543,6433,16000.0,21.5799999,58776.0,32400,37.20745,-93.354612
514,63105,177418,Fontbonne University,881.0,0.6856,0.1635,0.0159,0.0193,0.0023,0.0011,0.0363,0.0533,0.0227,0.6596,0.043,0.3916,0.6084,10033,331153422,0.0,0.0,0.0,0.0,0.023,0.0,0.0138,0.0,0.129,0.0,0.0,0.0,0.0599,0.0138,0.0276,0.106,0.0,0.0184,0.0276,0.0323,0.0046,0.0138,0.0,0.0,0.0,0.0,0.0922,0.0,0.0783,0.0,0.0,0.0,0.0,0.0,0.0369,0.129,0.1843,0.0092,Bachelor's,Graduate,Private,Great Plains,Large Suburb,0.6524,23,1070,30833,8770,6008,25000.0,27.4400005,45291.0,38100,38.644308,-90.328202
515,63401,177542,Hannibal-LaGrange University,677.0,0.7991,0.0458,0.0295,0.0059,0.0059,0.0044,0.0222,0.0724,0.0148,0.5593,0.057,0.4032,0.5968,4486,73401248,0.0,0.0,0.0,0.0,0.0299,0.0,0.0171,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0085,0.0171,0.0,0.0256,0.0043,0.0,0.0,0.0812,0.0,0.0427,0.0,0.0,0.0214,0.0684,0.0427,0.0,0.0,0.0,0.0,0.0,0.0299,0.2949,0.1282,0.0,Bachelor's,Graduate,Private,Great Plains,Remote Town,0.6814,22,1029,27560,4224,5168,13750.0,24.2099991,49635.0,31300,39.690673,-91.456616
516,64111,177746,Kansas City Art Institute,665.0,0.6391,0.0602,0.1143,0.0406,0.003,0.0,0.0556,0.0075,0.0797,0.698,0.085,0.2872,0.7128,3407,69357779,0.0,0.0,0.0,0.0,0.0,0.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8378,0.0,0.0,0.0,Bachelor's,Bachelor's,Private,Great Plains,Large City,0.643,24,1073,45824,9820,6008,24000.0,20.5900002,67036.0,25200,39.05758,-94.593879
517,63301,177968,Lindenwood University,6458.0,0.5554,0.1322,0.0468,0.0085,0.0031,0.005,0.0266,0.1175,0.1048,0.6309,0.016,0.4607,0.5393,38392,1088696956,0.0,0.0005,0.0,0.0,0.0824,0.0,0.091,0.0,0.0633,0.0,0.0,0.001,0.0,0.0,0.007,0.001,0.0,0.0256,0.0035,0.0,0.0095,0.0623,0.0045,0.001,0.0085,0.0,0.0402,0.091,0.0126,0.0176,0.0,0.0,0.0,0.0,0.0523,0.0593,0.3583,0.0075,Bachelor's,Graduate,Private,Great Plains,Small City,0.6629,23,1045,30193,3942,6787,20500.0,23.9300003,62127.0,35400,38.858035,-90.463316
518,63141,178059,Maryville University of Saint Louis,3609.0,0.7002,0.0986,0.051,0.0338,0.0047,0.0006,0.0316,0.0382,0.0413,0.4945,0.027,0.3436,0.6564,23925,685460133,0.0,0.0031,0.0,0.0,0.0154,0.0,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0,0.0062,0.0031,0.0,0.054,0.0139,0.037,0.0077,0.0355,0.0,0.0,0.0031,0.0,0.108,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0463,0.4228,0.1836,0.0015,Bachelor's,Graduate,Private,Great Plains,Large Suburb,0.7611,25,1142,37968,6897,7411,19909.0,23.8600006,65418.0,43200,38.658285,-90.458195
519,63141,178244,Missouri Baptist University,1818.0,0.7679,0.1238,0.0099,0.0132,0.0198,0.0039,0.0116,0.022,0.0281,0.2973,0.069,0.4092,0.5908,11635,320305216,0.0,0.0,0.0,0.0,0.0337,0.0,0.0067,0.0,0.1685,0.0,0.0,0.0,0.0,0.0,0.0112,0.0315,0.0,0.0292,0.0135,0.0,0.0562,0.0742,0.0045,0.0112,0.0,0.0,0.0539,0.0674,0.036,0.009,0.0,0.0,0.0,0.0,0.0045,0.0944,0.2899,0.0045,Bachelor's,Graduate,Private,Great Plains,Large Suburb,0.6095,22,1001,30542,4293,5248,15807.0,23.5300007,50739.5,31800,38.658285,-90.458195
520,64801,178341,Missouri Southern State University,5122.0,0.7317,0.0648,0.0744,0.0242,0.034,0.0016,0.0193,0.0279,0.0221,0.4812,0.114,0.3895,0.6105,20173,326196503,0.0,0.0,0.0,0.0,0.0244,0.0,0.0299,0.0,0.0638,0.0,0.0205,0.011,0.0,0.0079,0.0087,0.0732,0.0,0.0402,0.0047,0.0,0.0,0.0276,0.0,0.0,0.0063,0.0,0.0283,0.1646,0.0157,0.0339,0.0,0.0,0.0,0.0,0.0157,0.2165,0.2047,0.0024,Bachelor's,Graduate,Public,Great Plains,Small City,0.9728,21,990,14143,5819,6592,11500.0,24.2299995,32426.0,30500,37.106902,-94.497647
521,65340,178369,Missouri Valley College,1440.0,0.4368,0.1819,0.1208,0.0063,0.0049,0.0049,0.0556,0.159,0.0299,0.5083,0.151,0.5896,0.4104,9570,141048917,0.0196,0.0,0.0,0.0,0.0784,0.0,0.0686,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0147,0.0392,0.0,0.0392,0.0098,0.0,0.0,0.1078,0.0,0.0,0.0,0.0,0.049,0.0637,0.0049,0.0245,0.0,0.0,0.0,0.0,0.0343,0.0392,0.2941,0.0147,Bachelor's,Graduate,Private,Great Plains,Remote Town,0.2218,20,920,28754,3545,4635,10500.0,20.7000008,49223.5,31000,39.088508,-93.175937
522,64110,178402,University of Missouri-Kansas City,7681.0,0.5706,0.12,0.0958,0.0849,0.0021,0.0016,0.0439,0.0525,0.0286,0.3495,0.078,0.4294,0.5706,43953,1517445665,0.0,0.0135,0.0034,0.0,0.0506,0.0,0.0343,0.0,0.0248,0.058,0.0,0.0113,0.0,0.0,0.0264,0.0833,0.0,0.0715,0.0146,0.0,0.0034,0.0,0.0039,0.0,0.0613,0.0,0.0664,0.0208,0.0,0.0602,0.0,0.0,0.0,0.0,0.0467,0.1525,0.1806,0.0124,Bachelor's,Graduate,Public,Great Plains,Large City,0.33,24,1105,23437,15048,8305,15750.0,23.3099995,40642.0,41300,39.034503,-94.572806
523,64110,179043,Rockhurst University,1579.0,0.7131,0.0602,0.102,0.0317,0.0127,0.0006,0.019,0.0114,0.0494,0.418,0.032,0.4174,0.5826,10410,233992489,0.0,0.0,0.0,0.0,0.0022,0.0,0.0022,0.0,0.0197,0.0241,0.0,0.0284,0.0,0.0153,0.0306,0.0,0.0,0.1291,0.0131,0.0,0.0022,0.0832,0.0066,0.0,0.0175,0.0,0.0656,0.0153,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.2691,0.2429,0.0066,Bachelor's,Graduate,Private,Great Plains,Large City,0.7543,26,1164,40582,7167,6863,14684.0,22.0200005,73905.5,43400,39.034503,-94.572806
524,63121,178420,University of Missouri-St Louis,7136.0,0.642,0.1676,0.0335,0.05,0.0024,0.001,0.0345,0.0308,0.0383,0.2911,0.062,0.4564,0.5436,43589,1174264452,0.0,0.0,0.0,0.003,0.0623,0.0,0.0366,0.0,0.0717,0.0292,0.0,0.0119,0.0,0.0,0.0138,0.0499,0.0,0.0623,0.0124,0.0,0.0015,0.0,0.0044,0.0,0.0143,0.0,0.0801,0.0,0.0479,0.0796,0.0,0.0,0.0,0.0,0.0262,0.1172,0.264,0.0119,Bachelor's,Graduate,Public,Great Plains,Large Suburb,0.7419,24,1090,22474,8703,8195,18223.0,24.0100002,37821.0,37500,38.707192,-90.301332
525,63501,178615,Truman State University,4906.0,0.7778,0.0408,0.032,0.0267,0.0029,0.0006,0.0365,0.073,0.0098,0.392,0.037,0.4109,0.5891,12933,200416573,0.0154,0.0,0.0,0.0,0.0631,0.0,0.0316,0.0,0.0,0.0,0.0,0.0324,0.0,0.0,0.0666,0.0,0.0,0.0956,0.0282,0.0,0.0026,0.0708,0.0085,0.0,0.0222,0.0,0.0819,0.029,0.0,0.0478,0.0,0.0,0.0,0.0,0.0691,0.1459,0.1553,0.0341,Bachelor's,Graduate,Public,Great Plains,Remote Town,0.7219,28,1243,19689,8626,7038,17500.0,19.6499996,80910.0,38000,40.166289,-92.59121
526,64468,178624,Northwest Missouri State University,5193.0,0.8134,0.0564,0.0408,0.0077,0.0033,0.0013,0.0356,0.0322,0.0092,0.5669,0.079,0.4321,0.5679,21812,359645464,0.1021,0.0185,0.0,0.0,0.0759,0.0,0.0389,0.0,0.1479,0.0,0.0165,0.0019,0.0,0.0,0.0058,0.0,0.0,0.0409,0.0068,0.0,0.0486,0.0613,0.0,0.0,0.0263,0.0,0.1031,0.0088,0.0,0.0379,0.0,0.0,0.0,0.0,0.0272,0.0331,0.1858,0.0126,Bachelor's,Graduate,Public,Great Plains,Remote Town,0.7241,23,1050,17005,7623,6501,14815.0,20.3199997,62365.5,34400,40.343552,-94.881028
527,63103,179159,Saint Louis University,6917.0,0.678,0.0559,0.0596,0.1081,0.0013,0.0001,0.0346,0.0522,0.0101,0.346,0.025,0.3977,0.6023,36667,1368990290,0.0,0.0046,0.0,0.0046,0.0216,0.0,0.0279,0.0,0.0245,0.07,0.0,0.0051,0.0,0.0,0.0102,0.008,0.0,0.0592,0.0063,0.0017,0.0,0.0689,0.0057,0.0028,0.0125,0.0,0.045,0.0211,0.0165,0.0216,0.0,0.0,0.0,0.0159,0.008,0.3045,0.2277,0.0063,Bachelor's,Graduate,Private,Great Plains,Large City,0.6443,28,1237,52413,16641,10028,20500.0,20.8700008,87461.0,48100,38.629712,-90.216863
528,63033,179256,Saint Louis Christian College,70.0,0.6143,0.3286,0.0,0.0143,0.0,0.0,0.0286,0.0,0.0143,0.6463,0.225,0.6286,0.3714,1039,20310498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bachelor's,Bachelor's,Private,Great Plains,Large Suburb,0.9886,21,970,28581,6254,3587,18460.0,27.0,44069.5,27600,38.800147,-90.274817
529,65613,179326,Southwest Baptist University,2126.0,0.8311,0.0508,0.0315,0.0075,0.0094,0.0024,0.0118,0.0165,0.039,0.517,0.084,0.3514,0.6486,12569,248945339,0.0,0.0,0.0,0.0,0.0257,0.0,0.033,0.0,0.0954,0.0,0.0,0.0018,0.0,0.0,0.0073,0.0202,0.0,0.0312,0.0073,0.0,0.0018,0.044,0.0055,0.0367,0.0037,0.0,0.0514,0.0092,0.0147,0.011,0.0,0.0,0.0,0.0,0.0202,0.4917,0.0807,0.0073,Bachelor's,Graduate,Private,Great Plains,Distant Town,0.9022,23,1062,28948,5310,5605,14250.0,23.5499992,45779.5,30300,37.636902,-93.396427
530,65215,179548,Stephens College,548.0,0.6679,0.1423,0.0584,0.0109,0.0073,0.0,0.0712,0.0018,0.0401,0.853,0.055,0.0055,0.9945,4092,91955934,0.023,0.0,0.0,0.0,0.0,0.0402,0.0,0.0,0.0287,0.0,0.0,0.0,0.0517,0.0,0.046,0.0,0.0,0.0632,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701,0.2011,0.2299,0.0,Bachelor's,Graduate,Private,Great Plains,Mid-size City,0.6756,23,1047,41309,8833,5017,16416.0,22.8199997,58312.0,29800,38.953173,-92.32085
